,secID,ticker,secShortName,exchangeCD,tradeDate,preClosePrice,actPreClosePrice,openPrice,highestPrice,lowestPrice,closePrice,turnoverVol,turnoverValue,dealAmount,turnoverRate,accumAdjFactor,negMarketValue,marketValue,chgPct,PE,PE1,PB,isOpen,vwap
86,600195.XSHG,600195,中牧股份,XSHG,2015-05-14,26.29,26.29,26.28,26.84,26.1,26.59,6425716,170308487,4173,0.015,0.3976028264,11428382000,11428382000,0.0114,38.9159,25.9862,3.8601,1,26.504
87,600195.XSHG,600195,中牧股份,XSHG,2015-05-15,26.59,26.59,26.53,26.53,25.5,25.82,5778466,149637945,4952,0.0134,0.3976028264,11097436000,11097436000,-0.029,37.789,25.2337,3.7483,1,25.896
88,600195.XSHG,600195,中牧股份,XSHG,2015-05-18,25.82,25.82,25.6,27.28,25.37,27.16,8023847,212157375,6900,0.0187,0.3976028264,11673368000,11673368000,0.0519,39.7502,26.5433,3.9428,1,26.441
89,600195.XSHG,600195,中牧股份,XSHG,2015-05-19,27.16,27.16,27.31,27.49,26.0,27.07,8157136,219872896,7780,0.019,0.3976028264,11634686000,11634686000,-0.0033,39.6184,26.4553,3.9297,1,26.955
90,600195.XSHG,600195,中牧股份,XSHG,2015-05-20,27.07,27.07,27.23,28.23,27.2,27.91,7744488,216335995,7553,0.018,0.3976028264,11995718000,11995718000,0.031,40.8478,27.2763,4.0517,1,27.934
91,600195.XSHG,600195,中牧股份,XSHG,2015-05-21,27.91,27.91,28.07,29.21,27.9,29.07,10072336,287937405,8312,0.0234,0.3976028264,12494286000,12494286000,0.0416,42.5456,28.4099,4.2201,1,28.587
92,600195.XSHG,600195,中牧股份,XSHG,2015-05-22,29.07,29.07,29.32,30.2,28.65,30.02,10559960,308963604,8338,0.0246,0.3976028264,12902596000,12902596000,0.0327,43.9359,29.3384,4.358,1,29.258
93,600195.XSHG,600195,中牧股份,XSHG,2015-05-25,30.02,30.02,29.73,31.34,29.6,30.81,9102882,279449351,8283,0.0212,0.3976028264,13242138000,13242138000,0.0263,45.0921,30.1104,4.4727,1,30.699
94,600195.XSHG,600195,中牧股份,XSHG,2015-05-26,30.81,30.81,30.85,33.33,30.85,33.31,9448594,303341694,8868,0.022,0.3976028264,14316638000,14316638000,0.0811,48.751,32.5537,4.8356,1,32.104
95,600195.XSHG,600195,中牧股份,XSHG,2015-05-27,33.31,33.31,33.65,36.0,33.3,33.78,11346580,388903672,11835,0.0264,0.3976028264,14518644000,14518644000,0.0141,49.4389,33.013,4.9038,1,34.275
96,600195.XSHG,600195,中牧股份,XSHG,2015-05-28,33.78,33.78,33.79,34.78,31.28,32.05,12183235,405521948,11587,0.0283,0.3976028264,13775090000,13775090000,-0.0512,46.9069,31.3223,4.6527,1,33.285
97,600195.XSHG,600195,中牧股份,XSHG,2015-05-29,32.05,32.05,31.66,33.16,30.6,32.76,9773872,317425864,11128,0.0227,0.3976028264,14080248000,14080248000,0.0222,47.9461,32.0162,4.7558,1,32.477
98,600195.XSHG,600195,中牧股份,XSHG,2015-06-01,32.76,32.76,33.07,36.04,33.07,36.04,12046731,420924389,8988,0.028,0.3976028264,15489992000,15489992000,0.1001,52.7465,35.2217,5.2319,1,34.941
99,600195.XSHG,600195,中牧股份,XSHG,2015-06-02,36.04,36.04,36.21,39.38,36.21,39.31,11358519,436843229,12283,0.0264,0.3976028264,16895438000,16895438000,0.0907,57.5324,38.4174,5.7066,1,38.46
100,600195.XSHG,600195,中牧股份,XSHG,2015-06-03,39.31,39.31,39.31,40.28,37.21,39.06,12160763,470560424,12773,0.0283,0.3976028264,16787988000,16787988000,-0.0064,57.1665,38.1731,5.6703,1,38.695
101,600195.XSHG,600195,中牧股份,XSHG,2015-06-04,39.06,39.06,38.9,38.9,35.3,37.51,9305961,344405262,11417,0.0217,0.3976028264,16121798000,16121798000,-0.0397,54.898,36.6583,5.4453,1,37.009
102,600195.XSHG,600195,中牧股份,XSHG,2015-06-05,37.51,37.51,38.0,38.29,36.95,37.47,8028203,300551812,8705,0.0187,0.3976028264,16104606000,16104606000,-0.0011,54.8394,36.6192,5.4395,1,37.437
103,600195.XSHG,600195,中牧股份,XSHG,2015-06-08,37.47,37.47,37.47,37.98,36.01,37.93,11642108,432599165,10356,0.0271,0.3976028264,16302314000,16302314000,0.0123,55.5126,37.0688,5.5063,1,37.158
104,600195.XSHG,600195,中牧股份,XSHG,2015-06-09,37.93,37.93,37.78,38.98,36.15,36.84,8821090,328922416,9108,0.0205,0.3976028264,15833832000,15833832000,-0.0287,53.9174,36.0035,5.348,1,37.288
105,600195.XSHG,600195,中牧股份,XSHG,2015-06-10,36.84,36.84,36.2,37.39,35.71,36.86,11227109,410367109,13290,0.0261,0.3976028264,15842428000,15842428000,0.0005,53.9466,36.0231,5.351,1,36.551
106,600195.XSHG,600195,中牧股份,XSHG,2015-06-11,36.86,36.86,36.9,38.18,36.81,37.28,10465419,390378340,13509,0.0243,0.3976028264,16022944000,16022944000,0.0114,54.5613,36.4335,5.4119,1,37.302
107,600195.XSHG,600195,中牧股份,XSHG,2015-06-12,37.08,37.28,37.35,38.18,36.55,38.07,9041324,339731905,10278,0.021,0.3998013139,16362486000,16362486000,0.0267,55.7175,37.2056,5.5266,1,37.575
108,600195.XSHG,600195,中牧股份,XSHG,2015-06-15,38.07,38.07,38.17,39.29,35.6,35.77,13427697,502385664,12998,0.0312,0.3998013139,15373946000,15373946000,-0.0604,52.3514,34.9578,5.1927,1,37.414
109,600195.XSHG,600195,中牧股份,XSHG,2015-06-16,35.77,35.77,34.8,35.69,32.25,32.71,12656382,425900411,11347,0.0294,0.3998013139,14058758000,14058758000,-0.0855,47.8729,31.9673,4.7485,1,33.651
110,600195.XSHG,600195,中牧股份,XSHG,2015-06-17,32.71,32.71,32.4,33.55,31.34,33.31,9194857,299195414,8519,0.0214,0.3998013139,14316638000,14316638000,0.0183,48.751,32.5537,4.8356,1,32.539
111,600195.XSHG,600195,中牧股份,XSHG,2015-06-18,33.31,33.31,33.7,34.28,31.8,32.23,7144899,238485256,6682,0.0166,0.3998013139,13852454000,13852454000,-0.0324,47.1704,31.4982,4.6788,1,33.378
112,600195.XSHG,600195,中牧股份,XSHG,2015-06-19,32.23,32.23,31.87,32.5,29.5,30.15,8819871,270265764,7876,0.0205,0.3998013139,12958470000,12958470000,-0.0645,44.1262,29.4654,4.3769,1,30.643
113,600195.XSHG,600195,中牧股份,XSHG,2015-06-23,30.15,30.15,29.9,30.98,27.3,30.04,8354641,243912781,7485,0.0194,0.3998013139,12911192000,12911192000,-0.0036,43.9652,29.3579,4.3609,1,29.195
114,600195.XSHG,600195,中牧股份,XSHG,2015-06-24,30.04,30.04,30.2,33.04,30.2,33.04,15686572,494459697,12578,0.0365,0.3998013139,14200592000,14200592000,0.0999,48.3559,32.2898,4.7964,1,31.521
115,600195.XSHG,600195,中牧股份,XSHG,2015-06-25,33.04,33.04,33.3,34.57,32.33,33.07,17462390,586016750,15569,0.0406,0.3998013139,14213486000,14213486000,0.0009,48.3998,32.3191,4.8008,1,33.559
116,600195.XSHG,600195,中牧股份,XSHG,2015-06-26,33.07,33.07,31.5,32.88,29.76,29.76,12376634,381705524,8426,0.0288,0.3998013139,12790848000,12790848000,-0.1001,43.5554,29.0843,4.3202,1,30.841
117,600195.XSHG,600195,中牧股份,XSHG,2015-06-29,29.76,29.76,30.68,30.71,26.78,26.78,13190637,365422197,10243,0.0307,0.3998013139,11510044000,11510044000,-0.1001,39.194,26.1719,3.8876,1,27.703
